LangID	Name
twe	Teiwa
twe	Tewa (Indonesia)
twf	Northern Tiwa
twf	Tiwa, Northern
twg	Tereweng
twh	Tai Dón
twi	Twi
twl	Tawara
twm	Monpa, Tawang
twm	Tawang Monpa
twn	Twendi
two	Tswapong
twp	Ere
twq	Tasawaq
twr	Southwestern Tarahumara
twr	Tarahumara, Southwestern
twt	Turiwára
twu	Termanu
tww	Tuwari
twx	Tewe
twy	Tawoyan
txa	Tombonuo
txb	Tocharian B
txb	Tokharian B
txc	Tsetsaut
txe	Totoli
txg	Tangut
txh	Thracian
txi	Ikpeng
txj	Tarjumo
txm	Tomini
txn	Tarangan, West
txn	West Tarangan
txo	Toto
txq	Tii
txr	Tartessian
txs	Tonsea
txt	Citak
txu	Kayapó
txx	Tatana
txy	Malagasy, Tanosy
txy	Tanosy Malagasy
tya	Tauya
tye	Kyanga
tyh	O'du
tyh	O’du
tyi	Teke-Tsaayi
tyj	Tai Do
tyl	Thu Lao
tyn	Kombai
typ	Thaypan
tyr	Tai Daeng
tys	Tày Sa Pa
tyt	Tày Tac
tyu	Kua
tyv	Tuva
tyv	Tuvan
tyv	Tuvinian
tyx	Teke-Tyee
tyz	Tày
tza	Tanzanian Sign Language
tzh	Tzeltal
tzj	Tz'utujil
tzj	Tz’utujil
tzl	Talossan
tzm	Central Atlas Tamazight
tzm	Tamazight, Central Atlas
tzn	Tugun
tzo	Tsotsil
tzo	Tzotzil
tzx	Tabriak
uam	Uamué
uan	Kuan
uar	Tairuma
uba	Ubang
ubi	Ubi
ubl	Bikol, Buhi'non
ubl	Bikol, Buhi’non
ubl	Buhi'non Bikol
ubr	Ubir
ubu	Umbu-Ungu
uby	Ubykh
uda	Uda
ude	Udihe
udg	Muduga
udi	Udi
udj	Ujir
udl	Wuzlam
udm	Udmurt
udu	Uduk
ues	Kioko
ufi	Ufim
uga	Ugaritic
uga	Ugaritic Cuneiform
ugb	Kuku-Ugbanh
uge	Ughele
ugn	Ugandan Sign Language
ugo	Ugong
ugy	Uruguayan Sign Language
uha	Uhami
uhn	Damal
uig	Uighur
uig	Uyghur
uis	Uisai
uiv	Iyive
uji	Tanjijili
uka	Kaburi
ukg	Ukuriguma
ukh	Ukhwejo
ukl	Ukrainian Sign Language
ukp	Ukpe-Bayobiri
ukq	Ukwa
ukr	Ukrainian
uks	Kaapor Sign Language
uks	Urubú-Kaapor Sign Language
uku	Ukue
ukw	Ukwuani-Aboh-Ndoni
uky	Kuuk-Yak
ula	Fungwa
ulb	Ulukwumi
ulc	Ulch
ule	Lule
ulf	Afra
ulf	Usku
uli	Ulithian
ulk	Meriam
ulk	Meriam Mir
ull	Ullatan
ulm	Ulumanda'
ulm	Ulumanda’
uln	Unserdeutsch
ulu	Uma' Lung
ulu	Uma’ Lung
ulw	Ulwa
uma	Umatilla
umb	Umbundu
umc	Marrucinian
umd	Umbindhamu
umg	Umbuygamu
umi	Ukit
umm	Umon
umn	Makyan Naga
umn	Naga, Makyan
umo	Umotína
ump	Umpila
umr	Umbugarla
ums	Pendau
umu	Munsee
una	North Watut
una	Watut, North
und	Undetermined
une	Uneme
ung	Ngarinyin
unk	& lt; & gt dialect;
unk	&Lt;Dialekt&gt;
unk	&lt;Dialekt&gt;
unk	@ 6 @
unk	@6@
unk	Enawené-Nawé
unk	International
unk	Unk
unk	unk
unm	Unami
unn	Kurnai
unr	Mundari
unu	Unubahe
unx	Munda
unz	Kaili, Unde
unz	Unde Kaili
upi	Umeda
upv	Uripiv-Wala-Rano-Atchin
ura	Urarina
urb	Kaapor
urb	Urubú-Kaapor
urc	Urningangg
urd	Urdu
ure	Uru
urf	Uradhi
urg	Urigina
urh	Urhobo
uri	Urim
urk	Urak Lawoi'
urk	Urak Lawoi’
url	Urali
urm	Urapmin
urn	Uruangnirin
uro	Ura (Papua New Guinea)
urp	Uru-Pa-In
urr	Lehalurup
urr	Löyöp
urt	Urat
uru	Urumi
urv	Uruava
urw	Sop
urx	Urimo
ury	Orya
urz	Uru-Eu-Wau-Wau
usa	Usarufa
ush	Ushojo
usi	Usoi
usi	Usui
usk	Usaghade
usp	Uspanteco
usp	Uspanteko
usu	Uya
uta	Otank
ute	Ute-Southern Paiute
utp	Amba
utp	Amba (Solomon Islands)
utr	Etulo
utu	Utu
uum	Urum
uun	Kulon-Pazeh
uur	Ura
uur	Ura (Vanuatu)
uuu	U
uve	Fagauvea
uve	Uvean, West
uve	West Uvean
uvh	Uri
uvl	Lote
uwa	Kuku-Uwanh
uya	Doko-Uyanga
uzb	Usbekisch
uzb	Uzbek
uzn	Northern Uzbek
uzn	Uzbek, Northern
uzs	Southern Uzbek
uzs	Uzbek, Southern
vaa	Vaagri Booli
vae	Vale
vaf	Vafsi
vag	Vagla
vah	Varhadi-Nagpuri
vai	Vai
vaj	!Kung, Northwestern
vaj	Northwestern !Kung
vaj	Sekele
vaj	Vasekele
val	Vehes
vam	Vanimo
van	Valman
vao	Vao
vap	Vaiphei
var	Huarijio
var	Huarijío
vas	Vasavi
vau	Vanuma
vav	Varli
vay	Wayu
vbb	Babar, Southeast
vbb	Southeast Babar
vbk	Bontok, Southwestern
vbk	Southwestern Bontok
vec	Venetian
vec	Venezianisch
ved	Veddah
vel	Veluws
vem	Vemgo-Mabas
ven	Venda
veo	Ventureño
vep	Veps
ver	Mom Jango
vgr	Vaghri
vgt	Flemish Sign Language
vgt	Vlaamse Gebarentaal
vic	Creole English, Virgin Islands
vic	Virgin Islands Creole English
vid	Vidunda
vie	Chữ-nôm
vie	Vietnamese
vie	Vietnamese (chữ-nôm)
vie	Vietnamesisch
vif	Vili
vig	Viemo
vil	Vilela
vin	Vinza
vis	Vishavan
vit	Viti
viv	Iduna
vka	Kariyarra
vki	Ija-Zuba
vkj	Kujarge
vkk	Kaur
vkl	Kulisusu
vkm	Kamakan
vko	Kodeoha
vkp	Creole Portuguese, Korlai
vkp	Korlai Creole Portuguese
vkt	Malay, Tenggarong Kutai
vkt	Tenggarong Kutai Malay
vku	Kurrama
vlp	Valpei
vls	Vlaams
vls	West Flemish
vls	Westflämisch
vma	Martuyhunira
vmb	Barbaram
vmc	Juxtlahuaca Mixtec
vmc	Mixtec, Juxtlahuaca
vmd	Koraga, Mudu
vmd	Mudu Koraga
vme	East Masela
vme	Masela, East
vmf	Mainfränkisch
vmg	Lungalunga
vmh	Maraghei
vmi	Miwa
vmj	Ixtayutla Mixtec
vmj	Mixtec, Ixtayutla
vmk	Makhuwa-Shirima
vml	Malgana
vmm	Mitlatongo Mixtec
vmm	Mixtec, Mitlatongo
vmp	Mazatec, Soyaltepec
vmp	Soyaltepec Mazatec
vmq	Mixtec, Soyaltepec
vmq	Soyaltepec Mixtec
vmr	Marenje
vms	Moksela
vmu	Muluridyi
vmv	Maidu, Valley
vmv	Valley Maidu
vmw	Makhuwa
vmx	Mixtec, Tamazola
vmx	Tamazola Mixtec
vmy	Ayautla Mazatec
vmy	Mazatec, Ayautla
vmz	Mazatec, Mazatlán
vmz	Mazatlán Mazatec
vnk	Lovono
vnk	Vano
vnm	Neve'ei
vnm	Neve’ei
vnm	Vinmavis
vnp	Vunapu
vol	Volapük
vor	Voro
vot	Vod
vot	Votic
vra	Vera'a
vra	Vera’a
vro	Võro
vrs	Varisi
vrt	Banam Bay
vrt	Burmbar
vsi	Moldova Sign Language
vsl	Venezuelan Sign Language
vsv	Llengua de signes valenciana
vsv	Valencian Sign Language
vto	Vitou
vum	Vumbu
vun	Vunjo
vut	Vute
vwa	Awa
vwa	Awa (China)
waa	Walla Walla
wab	Wab
wac	Wasco-Wishram
wad	Wandamen
wae	Walser
waf	Wakoná
wag	Wa'ema
wag	Wa’ema
wah	Watubela
wai	Wares
waj	Waffa
wal	Wolaitta
wal	Wolaytta
wam	Massachusett
wam	Wampanoag
wan	Wan
wao	Wappo
wap	Wapishana
waq	Wageman
war	Waray (Philippines)
war	Waray-Waray
was	Washo
wat	Kaninuwa
wau	Waurá
wav	Waka
waw	Waiwai
wax	Marangis
wax	Watam
way	Wayana
waz	Wampur
wba	Warao
wbb	Wabo
wbe	Waritai
wbf	Wara
wbh	Wanda
wbi	Vwanji
wbj	Alagwa
wbk	Waigali
wbl	Wakhi
wbm	Wa
wbm	Wa, Vo
wbp	Warlpiri
wbq	Waddar
wbr	Wagdi
wbt	Wanman
wbv	Wajarri
wbw	Woi
wca	Yanomámi
wci	Gbe, Waci
wci	Waci Gbe
wdd	Wandji
wdg	Wadaginam
wdj	Wadjiginy
wdk	Wadikali
wdu	Wadjigu
wdy	Wadjabangayi
wea	Wewaw
wec	Wè Western
wed	Wedau
weg	Wergaia
weh	Weh
wei	Kiunum
wem	Gbe, Weme
wem	Weme Gbe
weo	Wemale
wep	Westphalien
wer	Weri
wes	Cameroon Pidgin
wes	Pidgin, Cameroon
wet	Perai
weu	Chin, Rawngtu
weu	Rawngtu Chin
wew	Wejewa
wfg	Yafi
wfg	Zorop
wga	Wagaya
wgb	Wagawaga
wgg	Wangganguru
wgi	Wahgi
wgo	Waigeo
wgu	Wirangu
wgy	Warrgamay
wha	Manusela
whg	North Wahgi
whg	Wahgi, North
whk	Kenyah, Wahau
whk	Wahau Kenyah
whu	Kayan, Wahau
whu	Wahau Kayan
wib	Southern Toussian
wib	Toussian, Southern
wic	Wichita
wie	Wik-Epa
wif	Wik-Keyangan
wig	Wik-Ngathana
wih	Wik-Me'anha
wih	Wik-Me’anha
wii	Minidien
wij	Wik-Iiyanh
wik	Wikalkan
wil	Wilawila
wim	Wik-Mungkan
win	Ho-Chunk
win	Hotcąk
win	Winnebago
wir	Wiraféd
wiu	Wiru
wiv	Vitu
wiy	Wiyot
wja	Waja
wji	Warji
wka	Kw'adza
wka	Kw’adza
wkb	Kumbaran
wkd	Mo
wkd	Wakde
wkl	Kalanadi
wku	Kunduvadi
wkw	Wakawaka
wky	Wangkayutyuru
wla	Walio
wlc	Comorian, Mwali
wlc	Mwali Comorian
wle	Wolane
wlg	Kunbarlang
wli	Waioli
wlk	Wailaki
wll	Wali (Sudan)
wlm	Middle Welsh
wlm	Welsh, Middle
wln	Wallonisch
wln	Walloon
wlo	Wolio
wlr	Wailapa
wls	Wallisian
wlu	Wuliwuli
wlv	Wichí Lhamtés Vejoz
wlw	Walak
wlx	Wali
wlx	Wali (Ghana)
wly	Waling
wma	Mawa
wma	Mawa (Nigeria)
wmb	Wambaya
wmc	Wamas
wmd	Mamaindé
wme	Wambule
wmh	Waima'a
wmh	Waima’a
wmi	Wamin
wmm	Maiwa
wmm	Maiwa (Indonesia)
wmn	Waamwang
wmo	Wom (Papua New Guinea)
wms	Wambon
wmt	Walmajarri
wmw	Mwani
wmx	Womo
wnb	Wanambre
wnc	Wantoat
wnd	Wandarang
wne	Waneci
wng	Wanggom
wni	Comorian, Ndzwani
wni	Ndzwani Comorian
wnk	Wanukaka
wnm	Wanggamala
wnn	Wunumara
wno	Wano
wnp	Wanap
wnu	Usan
wnw	Wintu
wny	Wanyi
woa	Tyaraity
wob	Wè Northern
woc	Wogeo
wod	Wolani
woe	Caroline Island Script
woe	Woleaian
wof	Gambian Wolof
wof	Wolof, Gambian
wog	Wogamusin
woi	Kamang
wok	Longto
wol	Wolof
wom	Wom
wom	Wom (Nigeria)
won	Wongo
woo	Manombai
wor	Woria
wos	Hanga Hundi
wow	Wawonii
woy	Weyto
wpc	Maco
wra	Warapu
wrb	Warluwara
wrd	Warduji
wrg	Warungu
wrh	Wiradhuri
wrh	Wiradjuri
wri	Wariyangga
wrk	Garrwa
wrl	Warlmanpa
wrm	Warumungu
wrn	Warnang
wro	Worrorra
wrp	Waropen
wrr	Wardaman
wrs	Waris
wru	Waru
wrv	Waruna
wrw	Gugu Warra
wrx	Wae Rana
wry	Merwari
wrz	Waray
wrz	Waray (Australia)
wsa	Warembori
wsi	Wusi
wsk	Waskia
wsr	Owenia
wss	Wasa
wsu	Wasu
wsv	Wotapuri-Katarqalai
wtf	Watiwa
wth	Wathawurrung
wti	Berta
wtk	Watakataui
wtm	Mewati
wtw	Wotu
wua	Wikngenchera
wub	Wunambal
wud	Wudu
wuh	Wutunhua
wul	Silimo
wum	Wumbvu
wun	Bungu
wur	Wurrugu
wut	Wutung
wuu	Chinese, Wu
wuu	Wu Chinese
wuv	Wuvulu-Aua
wux	Wulna
wuy	Wauyai
wwa	Waama
wwb	Wakabunga
wwo	Dorig
wwo	Wetamut
wwr	Warrwa
www	Wawa
wxa	Waxianghua
wxw	Wardandi
wya	Wyandot
wya	Wynadot
wyb	Ngiyambaa
wyb	Wangaaybuwan-Ngiyambaa
wyi	Woiwurrung
wym	Wymysorys
wyr	Wayoró
wyy	Fijian, Western
wyy	Western Fijian
xaa	Andalusian Arabic
xaa	Arabic, Andalusian
xab	Sambe
xac	Kachari
xad	Adai
xae	Aequian
xag	Aghwan
xai	Kaimbé
xaj	Ararandewára
xal	Kalmyk
xal	Kalmyk-Oirat
xal	Modern Oirat
xal	Oirat
xam	/Xam
xam	|Xam
xan	Xamtanga
xao	Khao
xap	Apalachee
xaq	Aquitanian
xar	Karami
xas	Kamas
xat	Katawixi
xau	Kauwera
xav	Shavante
xav	Xavánte
xaw	Kawaiisu
xay	Kayan Mahakam
xba	Kamba
xba	Kamba (Brazil)
xbb	Burdekin, Lower
xbb	Lower Burdekin
xbc	Bactrian
xbd	Bindal
xbe	Bigambal
xbg	Bunganditj
xbi	Kombio
xbj	Birrpayi
xbm	Breton, Middle
xbm	Middle Breton
xbn	Kenaboi
xbo	Bolgarian
xbp	Bibbulman
xbr	Kambera
xbw	Kambiwá
xbx	Kabixí
xby	Batyala
xcb	Cumbric
xcc	Camunic
xce	Celtiberian
xcg	Cisalpine Gaulish
xcg	Gaulish, Cisalpine
xch	Chemakum
xch	Chimakum
xcl	Armenian, Classical
xcl	Classical Armenian
xcm	Comecrudo
xcn	Cotoname
xco	Chorasmian
xcr	Carian
xct	Classical Tibetan
xct	Tibetan, Classical
xcu	Curonian
xcv	Chuvantsy
xcw	Coahuilteco
xcy	Cayuse
xda	Darkinyung
xdc	Dacian
xdk	Dharuk
xdm	Edomite
xdy	Dayak, Malayic
xdy	Malayic Dayak
xeb	Eblan
xed	Hdi
xeg	//Xegwi
xeg	||Xegwi
xel	Kelo
xem	Kembayan
xep	Epi-Olmec
xer	Xerénte
xes	Kesawai
xet	Xetá
xeu	Keoru-Ahia
xfa	Faliscan
xga	Galatian
xgb	Gbin
xgd	Gudang
xgf	Gabrielino-Fernandeño
xgg	Goreng
xgi	Garingbal
xgl	Galindan
xgm	Dharumbal
xgm	Guwinmal
xgr	Garza
xgu	Unggumi
xgw	Guwa
xha	Harami
xhc	Hunnic
xhd	Hadrami
xhe	Khetrani
xho	IsiXhosa
xho	Xhosa
xho	isiXhosa
xhr	Hernican
xht	Hattic
xhu	Hurrian
xhv	Khua
xib	Iberian
xii	Xiri
xil	Illyrian
xin	Xinca
xip	Xipináwa
xir	Xiriâna
xis	Kisan
xiv	Indus Valley Language
xiy	Xipaya
xjb	Minjungbal
xjt	Jaitmatang
xka	Kalkoti
xkb	Nago, Northern
xkb	Northern Nago
xkc	Kho'ini
xkc	Kho’ini
xkd	Kayan, Mendalam
xkd	Mendalam Kayan
xke	Kereho
xkf	Khengkha
xkg	Kagoro
xkh	Karahawyana
xki	Kenyan Sign Language
xkj	Kajali
xkk	Kaco'
xkk	Kaco’
xkl	Kenyah, Mainstream
xkl	Mainstream Kenyah
xkn	Kayan River Kayan
xkn	Kayan, Kayan River
xko	Kiorr
xkp	Kabatei
xkq	Koroni
xkr	Xakriabá
xks	Kumbewaha
xkt	Kantosi
xku	Kaamba
xkv	Kgalagadi
xkw	Kembra
xkx	Karore
xky	Uma' Lasan
xky	Uma’ Lasan
xkz	Kurtokha
xla	Kamula
xlb	Loup B
xlc	Lycian
xld	Lydian
xle	Lemnian
xlg	Ligurian (Ancient)
xli	Liburnian
xln	Alanic
xlo	Loup A
xlp	Lepontic
xls	Lusitanian
xlu	Cuneiform Luwian
xlu	Luwian, Cuneiform
xly	Elymian
xma	Mushungulu
xmb	Mbonga
xmc	Makhuwa-Marrevone
xmd	Mbudum
xme	Median
xmf	Mingrelian
xmg	Mengaka
xmh	Kuku-Muminh
xmj	Majera
xmk	Ancient Macedonian
xmk	Macedonian, Ancient
xml	Malaysian Sign Language
xmm	Malay, Manado
xmm	Manado Malay
xmn	Manichaean Middle Persian
xmn	Middle Persian
xmn	Persian, Manichaean Middle
xmn	Psalter
xmo	Morerebi
xmp	Kuku-Mu'inh
xmp	Kuku-Mu’inh
xmq	Kuku-Mangk
xmr	Meroitic
xmr	Meroïtic
xms	Moroccan Sign Language
xmt	Matbat
xmu	Kamu
xmv	Antankarana Malagasy
xmv	Malagasy, Antankarana
xmv	Malagasy, Tankarana
xmv	Tankarana Malagasy
xmw	Malagasy, Tsimihety
xmw	Tsimihety Malagasy
xmx	Maden
xmy	Mayaguduna
xmz	Mori Bawah
xna	Ancient North Arabian
xna	North Arabian, Ancient
xnb	Kanakanabu
xng	Middle Mongolian
xng	Mongolian, Middle
xnh	Kuanhua
xni	Ngarigu
xnk	Nganakarti
xnn	Kankanay, Northern
xnn	Northern Kankanay
xno	Anglo-Norman
xnr	Kangri
xns	Kanashi
xnt	Narragansett
xnu	Nukunul
xny	Nyiyaparli
xnz	Kenzi
xnz	Mattoki
xnz	Mattokki
xoc	O'chi'chi'
xoc	O’chi’chi’
xod	Kokoda
xog	Soga
xoi	Kominimung
xok	Xokleng
xom	Komo
xom	Komo (Sudan)
xon	Konkomba
xoo	Xukurú
xop	Kopar
xor	Korubo
xow	Kowaki
xpa	Pirriya
xpc	Pecheneg
xpe	Kpelle, Liberia
xpe	Liberia Kpelle
xpg	Phrygian
xpi	Pictish
xpj	Mpalitjanh
xpk	Kulina Pano
xpk	Pano, Kulina
xpm	Pumpokol
xpn	Kapinawá
xpo	Pochutec
xpp	Puyo-Paekche
xpq	Mohegan
xpq	Mohegan-Pequot
xpr	Parthian
xps	Pisidian
xpt	Punthamara
xpu	Punic
xpy	Puyo
xqa	Karakhanid
xqt	Qatabanian
xra	Krahô
xrb	Eastern Karaboro
xrb	Karaboro, Eastern
xrd	Gundungurra
xre	Kreye
xrg	Minang
xri	Krikati-Timbira
xrm	Armazic
xrn	Arin
xrq	Karranga
xrr	Raetic
xrt	Aranama-Tamique
xru	Marriammu
xrw	Karawa
xsa	Sabaean
xsb	Sambal
xsc	Scythian
xsd	Sidetic
xse	Sempan
xsh	Shamang
xsi	Sio
xsl	Slavey, South
xsl	South Slavey
xsm	Kasem
xsn	Sanga
xsn	Sanga (Nigeria)
xso	Solano
xsp	Silopi
xsq	Makhuwa-Saka
xsr	Sherpa
xss	Assan
xsu	Sanumá
xsv	Sudovian
xsy	Saisiyat
xta	Alcozauca Mixtec
xta	Mixtec, Alcozauca
xtb	Chazumba Mixtec
xtb	Mixtec, Chazumba
xtc	Katcha-Kadugli-Miri
xtd	Diuxi-Tilantongo Mixtec
xtd	Mixtec, Diuxi-Tilantongo
xte	Ketengban
xtg	Gaulish, Transalpine
xtg	Transalpine Gaulish
xth	Yitha Yitha
xti	Mixtec, Sinicahua
xti	Sinicahua Mixtec
xtj	Mixtec, San Juan Teita
xtj	San Juan Teita Mixtec
xtl	Mixtec, Tijaltepec
xtl	Tijaltepec Mixtec
xtm	Magdalena Peñasco Mixtec
xtm	Mixtec, Magdalena Peñasco
xtn	Mixtec, Northern Tlaxiaco
xtn	Northern Tlaxiaco Mixtec
xto	Tocharian A
xto	Tokharian A
xtp	Mixtec, San Miguel Piedras
xtp	San Miguel Piedras Mixtec
xtq	Tumshuqese
xtr	Early Tripuri
xtr	Tripuri, Early
xts	Mixtec, Sindihui
xts	Sindihui Mixtec
xtt	Mixtec, Tacahua
xtt	Tacahua Mixtec
xtu	Cuyamecalco Mixtec
xtu	Mixtec, Cuyamecalco
xtv	Thawa
xtw	Tawandê
xty	Mixtec, Yoloxochitl
xty	Mixtec, Yoloxóchitl
xty	Yoloxochitl Mixtec
xtz	Tasmanian
xua	Alu Kurumba
xua	Kurumba, Alu
xub	Betta Kurumba
xub	Kurumba, Betta
xud	Umiida
xug	Kunigami
xuj	Jennu Kurumba
xuj	Kurumba, Jennu
xul	Ngunawal
xum	Umbrian
xun	Unggaranggu
xuo	Kuo
xup	Umpqua, Upper
xup	Upper Umpqua
xur	Urartian
xut	Kuthant
xuu	Khwe
xuu	Kxoe
xve	Venetic
xvi	Kamviri
xvn	Vandalic
xvo	Volscian
xvs	Vestinian
xwa	Kwaza
xwc	Woccon
xwd	Wadi Wadi
xwe	Gbe, Xwela
xwe	Xwela Gbe
xwg	Kwegu
xwj	Wajuk
xwk	Wangkumara
xwl	Gbe, Western Xwla
xwl	Western Xwla Gbe
xwo	Oirat, Written
xwo	Written Oirat
xwr	Kwerba Mamberamo
xwt	Wotjobaluk
xww	Wemba Wemba
xxb	Boro (Ghana)
xxk	Ke'o
xxk	Ke’o
xxm	Minkin
xxr	Koropó
xxt	Tambora
xya	Yaygir
xyb	Yandjibara
xyj	Mayi-Yapi
xyk	Mayi-Kulan
xyl	Yalakalore
xyt	Mayi-Thakurti
xyy	Yorta Yorta
xzh	Zhang-Zhung
xzm	Zemgalian
xzp	Ancient Zapotec
xzp	Zapotec, Ancient
yaa	Yaminahua
yab	Yuhup
yac	Pass Valley Yali
yac	Yali, Pass Valley
yad	Yagua
yae	Pumé
yaf	Yaka
yaf	Yaka (Democratic Republic of Congo)
yag	Yámana
yah	Yazgulyam
yai	Yaghnobi
yai	Yagnobi
yaj	Banda-Yangere
yak	Yakama
yal	Yalunka
yam	Yamba
yan	Mayangna
yao	Chiyao
yao	Yao
yap	Yapese
yaq	Yaqui
yar	Yabarana
yas	Nugunu
yas	Nugunu (Cameroon)
yat	Yambeta
yau	Yuwana
yav	Yangben
yaw	Yawalapití
yax	Yauma
yay	Agwagwune
yaz	Lokaa
yba	Yala
ybb	Yemba
ybe	West Yugur
ybe	Yugur, West
ybh	Yakha
ybh	Yakkha
ybi	Yamphu
ybj	Hasha
ybk	Bokha
ybl	Yukuben
ybm	Yaben
ybn	Yabaâna
ybo	Yabong
ybx	Yawiyo
yby	Yaweyuha
ych	Chesu
ycl	Lolopo
ycn	Yucuna
ycp	Chepya
yda	Yanda
ydd	Eastern Yiddish
ydd	Yiddish, Eastern
yde	Yangum Dey
ydg	Yidgha
ydk	Yoidik
yea	Ravula
yec	Yeniche
yee	Yimas
yei	Yeni
yej	Yevanic
yel	Yela
yer	Tarok
yes	Nyankpa
yet	Yetfa
yeu	Yerukula
yev	Yapunda
yey	Yeyi
yga	Malyangapa
ygi	Yiningayi
ygl	Yangum Gel
ygm	Yagomi
ygp	Gepo
ygr	Yagaria
ygs	Yolngu Sign Language
ygs	Yolŋu Sign Language
ygu	Yugul
ygw	Yagwoia
yha	Baha Buyang
yha	Buyang, Baha
yhd	Arabic, Judeo-Iraqi
yhd	Judeo-Iraqi Arabic
yhl	Hlepho Phowa
yhl	Phowa, Hlepho
yhs	Yan-nhaŋu Sign Language
yia	Yinggarda
yid	Jiddisch
yid	Yiddish
yif	Ache
yig	Nasu, Wusa
yig	Wusa Nasu
yih	Western Yiddish
yih	Yiddish, Western
yii	Yidiny
yij	Yindjibarndi
yik	Dongshanba Lalo
yik	Lalo, Dongshanba
yil	Yindjilandji
yim	Naga, Yimchungru
yim	Yimchungru Naga
yin	Yinchia
yip	Pholo
yiq	Miqie
yir	Awyu, North
yir	North Awyu
yis	Yis
yit	Eastern Lalu
yit	Lalu, Eastern
yiu	Awu
yiv	Nisu, Northern
yiv	Northern Nisu
yix	Axi
yix	Axi Yi
yix	Yi, Axi
yiz	Azhe
yka	Yakan
ykg	Northern Yukaghir
ykg	Yukaghir
ykg	Yukaghir, Northern
yki	Yoke
ykk	Yakaikeke
ykl	Khlula
ykm	Kap
ykn	Kua-nsi
yko	Yasa
ykr	Yekora
ykt	Kathu
yku	Kuamasi
yky	Yakoma
yla	Yaul
ylb	Yaleba
yle	Yele
ylg	Yelogu
yli	Angguruk Yali
yli	Yali, Angguruk
yll	Yil
ylm	Limi
yln	Buyang, Langnian
yln	Langnian Buyang
ylo	Naluo
ylo	Naluo Yi
ylo	Yi, Naluo
ylr	Yalarnnga
ylu	Aribwaung
yly	Nyelâyu
yly	Nyâlayu
ymb	Yambes
ymc	Muji, Southern
ymc	Southern Muji
ymd	Muda
yme	Yameo
ymg	Yamongeri
ymh	Mili
ymi	Moji
ymk	Makwe
yml	Iamalele
ymm	Maay
ymn	Sunum
ymn	Yamna
ymo	Yangum Mon
ymp	Yamap
ymq	Muji, Qila
ymq	Qila Muji
ymr	Malasar
yms	Mysian
ymx	Muji, Northern
ymx	Northern Muji
ymz	Muzi
yna	Aluo
ynd	Yandruwandha
yne	Lang'e
yne	Lang’e
yng	Yango
ynk	Naukan Yupik
ynk	Yupik, Naukan
ynl	Yangulam
ynn	Yana
yno	Yong
ynq	Yendang
yns	Yansi
ynu	Yahuna
yob	Yoba
yog	Yogad
yoi	Yonaguni
yok	Yokuts
yol	Yola
yom	Yombe
yon	Yongkom
yor	Yoruba
yot	Yotti
yox	Yoron
yoy	Yoy
ypa	Phala
ypb	Labo Phowa
ypb	Phowa, Labo
ypg	Phola
yph	Phupha
ypm	Phuma
ypn	Ani Phowa
ypn	Phowa, Ani
ypo	Alo Phola
ypo	Phola, Alo
ypp	Phupa
ypz	Phuza
yra	Yerakai
yrb	Yareba
yre	Yaouré
yri	Yarí
yrk	Nenets
yrl	Nheengatu
yrl	Nhengatu
yrm	Yirrk-Mel
yrn	Yerong
yrs	Yarsun
yrw	Yarawata
yry	Yarluyandi
ysc	Yassic
ysd	Samatao
ysg	Sonaga
ysl	Yugoslavian Sign Language
ysn	Sani
yso	Nisi
yso	Nisi (China)
ysp	Lolopo, Southern
ysp	Southern Lolopo
ysr	Sirenik Yupik
ysr	Yupik, Sirenik
yss	Yessan-Mayo
ysy	Sanie
yta	Talu
ytl	Tanglang
ytp	Thopho
ytw	Yout Wam
yty	Yatay
yua	Maya, Yucatec
yua	Yucatec Maya
yua	Yucateco
yub	Yugambal
yuc	Yuchi
yuc	Yuchi/Euchee
yud	Arabic, Judeo-Tripolitanian
yud	Judeo-Tripolitanian Arabic
yue	Chinese, Yue
yue	Yue Chinese
yuf	Havasupai-Walapai-Yavapai
yug	Yug
yui	Wajiara
yui	Yurutí
yuj	Karkar-Yuri
yuk	Yuki
yul	Yulu
yum	Quechan
yun	Bena
yun	Bena (Nigeria)
yup	Yukpa
yuq	Yuqui
yur	Yurok
yut	Yopno
yuw	Yau (Morobe Province)
yux	Southern Yukaghir
yux	Yukaghir, Southern
yuy	East Yugur
yuy	Yugur, East
yuz	Yuracare
yva	Yawa
yvt	Yavitero
ywa	Kalou
ywg	Yinhawangka
ywl	Lalu, Western
ywl	Western Lalu
ywn	Yawanawa
ywq	Wuding-Luquan Yi
ywq	Yi, Wuding-Luquan
ywr	Yawuru
ywt	Central Lalo
ywt	Lalo, Central
ywt	Lalo, Xishanba
ywt	Xishanba Lalo
ywu	Nasu, Wumeng
ywu	Wumeng Nasu
yww	Yawarawarga
yxa	Mayawali
yxg	Yagara
yxl	Yardliyawarra
yxm	Yinwum
yxu	Yuyu
yxy	Yabula Yabula
yyr	Yir Yoront
yyu	Yau
yyu	Yau (Sandaun Province)
yyz	Ayizi
yzg	Buyang, E'ma
yzg	Buyang, E’ma
yzg	E'ma Buyang
yzk	Zokhuo
zaa	Sierra de Juárez Zapotec
zaa	Zapotec, Sierra de Juárez
zab	San Juan Guelavía Zapotec
zab	Zapotec, San Juan Guelavía
zac	Ocotlán Zapotec
zac	Zapotec, Ocotlán
zad	Cajonos Zapotec
zad	Zapotec, Cajonos
